-7.564852649649693728e-01,6.466768286777628827e-01,9.766843472766140177e-02
2.360712198441333731e-01,-9.688027048431286925e-01,7.544334463649141065e-02
-9.070968318634988758e-01,3.521418523304845616e-01,2.305893611172434854e-01
5.815546991705421442e-01,-8.129401638236125605e-01,-3.037139962362753881e-02
-8.574576876453947616e-01,4.885431068539385357e-01,1.615300177778542234e-01
-8.551715150187315650e-01,4.987188707513300900e-01,1.412839971726637667e-01
-9.311727206221163122e-01,-2.498375875261040768e-01,-2.655156195562555776e-01
-7.395224466950850450e-01,5.002911564288531343e-01,4.503502077641310941e-01
7.459936850463860271e-03,-8.953327218618252203e-01,4.453354539060218609e-01
6.237750063058028482e-01,7.131176827822113262e-01,-3.199498585896312641e-01
-6.524882037799373258e-01,7.214628561203000334e-01,2.318415216624709896e-01
2.208365143806736430e-01,-8.444467560965210895e-01,4.879968340412230710e-01
3.351440978614065869e-01,-7.820500602311345473e-01,5.254294785802779977e-01
5.789473572733356416e-02,-8.004946334425075971e-01,5.965371249174754587e-01
-7.372054343666710752e-01,6.597365734039669638e-01,1.458622680937049498e-01
4.116463816712467166e-02,-7.962385630245077950e-01,6.035806684422859725e-01
-5.110122246261370460e-01,6.363822107760007674e-01,5.778271264751214664e-01
-5.905406199233874665e-01,6.597706296407561677e-01,4.647197999697680881e-01
9.403025247661050967e-01,-3.402095703083550804e-01,-9.413298523503345339e-03
4.899559902639836206e-01,3.281256669449600372e-02,-8.711294180954735067e-01
-2.769592810569565522e-01,-2.324154360666120800e-01,9.323500532066163471e-01
-7.987088448174095578e-01,5.844925992684776306e-01,1.429425850151658794e-01
3.740879005500091781e-01,-8.519506775554815947e-01,3.663854332186832763e-01
1.475337852899035462e-01,-8.466719348754492280e-01,5.112537695629205681e-01
-7.608589997146090189e-01,-5.587707087133166883e-01,-3.299528415354264221e-01
8.950701643660122775e-01,-2.435146722184242107e-01,3.735639239489719765e-01
-3.812855713269444058e-01,-9.236327575594958095e-01,3.903642223523030863e-02
5.656376534187901317e-01,-7.330613938177681366e-01,-3.777234940122677909e-01
-1.066324088404267817e-01,-6.884005257359943064e-01,7.174498209291675366e-01
2.648766940335079423e-01,-8.252559325914372579e-01,4.987915222620732392e-01
-3.390206122721863835e-01,7.923386356257731133e-01,5.072124909239520418e-01
-4.046838582593905165e-01,9.055907116640133925e-01,-1.270292793499163964e-01
8.609541097436260726e-01,-5.033264431147885798e-01,7.362413039877527265e-02
9.773194522457383515e-01,9.912618504705267286e-02,1.871381513751473324e-01
1.948124349896674656e-01,9.292669982267547368e-01,3.138645586555340872e-01
-3.326249370017779206e-01,-6.027613207763530268e-01,7.252857653783849612e-01
1.863593332873107189e-01,-9.791742554623198425e-01,-8.054797537195161616e-02
-4.477214747433838071e-01,8.211795969808675100e-01,-3.538496157352009064e-01
-9.722018295404272203e-01,1.748220740769430293e-01,-1.557589325004567482e-01
-6.345419393167835986e-01,7.498795182355698641e-01,1.871823586209047374e-01
-8.934002712815199976e-01,-4.193911546647471345e-01,-1.610807706185823918e-01
3.456453613360441213e-01,-8.913598591300448959e-01,-2.932693057899892208e-01
-1.669961624939685640e-01,-8.573096644418592982e-01,4.869624430763370149e-01
7.122354611067152064e-01,-1.656634522900093387e-01,-6.821116246755076773e-01
9.700526154704341986e-01,1.142897579468165337e-01,2.143263270049388380e-01
2.451101327873287383e-01,8.352650910701758802e-01,-4.921922901107947390e-01
-4.305210159250039137e-01,3.346205822231094196e-01,-8.382605327698363640e-01
2.511301899847873664e-01,-5.643577597372672061e-01,7.864057138033381245e-01
5.035079300503726013e-02,-9.490154685144490676e-01,3.111823230263323636e-01
-7.143454088863361306e-01,5.543611051324094374e-01,4.270765761773726577e-01
-7.796302902888754827e-03,-7.682113116990517687e-01,6.401488875555971791e-01
-1.755989157160141589e-01,-8.912331677041682720e-01,4.181727652338851908e-01
1.077911972509384142e-01,-7.452487227728551433e-01,6.580162604378688718e-01
-1.510995775207804037e-01,9.637453500396285788e-01,-2.199177526941274996e-01
3.606959526711946418e-01,-7.095712400623798155e-01,6.053156903657430643e-01
5.611047233100714404e-01,5.066184710024899118e-01,-6.545985138374722512e-01
-4.799992129632008053e-01,-5.115404644191935413e-01,7.126900510155192991e-01
2.796853301771989875e-01,-5.552809182529628851e-01,7.832236065823204862e-01
5.661128922734711688e-01,-8.057466814738489802e-01,1.740358540521034503e-01
6.124007809326161844e-01,-7.486100632700725122e-01,-2.540634894743832306e-01
-3.216044715341755400e-01,-1.684212379534811843e-01,9.317751072525175537e-01
1.444538187571850207e-01,-9.893283608353642400e-01,1.903913583326885192e-02
-6.201954556771940297e-01,7.612900691610567927e-01,-1.891957382028224555e-01
3.005878221678944806e-01,-9.537541137918058576e-01,-2.271333735357145076e-04
6.888506999241533757e-02,-6.371104069662685276e-01,7.676882026366015355e-01
1.235534677591168529e-01,-9.913668396758797963e-01,4.388997374976789240e-02
-1.632811915971991157e-01,-6.591341537180441801e-01,7.340854309090983909e-01
-7.153537544358686828e-01,1.231522778897839593e-01,-6.878244852177510804e-01
-3.219397229882127454e-02,-6.643511857946837740e-01,7.467268912265182523e-01
7.639465596701311423e-02,-6.491368037489642084e-01,7.568257834919872584e-01
-4.305237447694386654e-01,-1.969278983069269462e-01,8.808340979197590848e-01
6.467046224630637608e-02,-7.324395320795480391e-01,6.777536891525870466e-01
-7.922436156907289861e-01,4.243850048424884225e-01,-4.384602844752551465e-01
3.572470178269196439e-01,-7.947359026662697001e-01,4.906825993114103945e-01
4.079885048579531270e-01,-6.330639412732644855e-01,6.578566912051078130e-01
-3.367530485073316759e-01,-5.160922456834797778e-01,7.875570952422444870e-01
5.700259358598760429e-01,-2.251398862588615823e-01,7.901787544995241275e-01
5.142742824985918615e-01,-7.001446730916598415e-01,4.952972835600163437e-01
-5.779911027270028256e-01,7.196496986448954747e-01,-3.847474449671298147e-01
2.283656109639649323e-01,-8.189799977445704204e-01,5.264227493406399283e-01
-7.627352178069303212e-01,-6.348494503322418270e-01,-1.232929962725583389e-01
7.221439312894645246e-01,-5.206785588685408639e-01,4.554140762387311470e-01
3.303236907054109966e-02,9.763286759471808685e-01,2.137549510930972507e-01
-5.909887190509485189e-01,4.676735684634918400e-01,-6.572775420742312802e-01
-1.934239116303720640e-01,-7.588587511433454447e-01,6.218686245685403069e-01
-8.407983720115794202e-02,5.335183089599354611e-01,-8.415989513900058450e-01
-2.016409044337997003e-01,8.069851963062522060e-01,-5.550818305454422452e-01
-1.602427820508642298e-01,-4.917385796246870888e-01,8.558711469078125189e-01
6.506454558839449565e-01,-1.322709951148702545e-01,-7.477732775306265012e-01
1.249588999458980075e-02,-4.290679386743422863e-01,9.031857819601646353e-01
5.967042332257642689e-01,-3.480332477012642589e-01,-7.230607972673966932e-01
9.280391962939639194e-01,1.058454409145401509e-01,3.571274181292441452e-01
4.285483599136637456e-01,-7.819789557034546590e-01,-4.526093415432823064e-01
4.466657175775576860e-01,-5.375464850100946101e-01,7.152157109531483981e-01
5.266415989343157245e-01,-7.813815294101214004e-01,3.348007344206503366e-01
8.099304080381415361e-01,-3.772743416232700042e-01,4.490844077541522039e-01
1.731483342693134753e-01,-2.828892526606522351e-01,9.433945754925983085e-01
-5.777720075303930392e-01,5.690742619682336301e-01,-5.850931478658845108e-01
-6.812201029388402773e-01,6.557959539360767032e-01,-3.253779927300972652e-01
